Parameters:TimeZone=America/New_York
GCLID,Conversion Name,Conversion Time,Conversion Value,Conversion Currency
EAIaIQobChMIiMqp8cnahAMVM0hHAR2NBApmEAAYASAAEgI1OPD_BwE,Qualified Lead,3/4/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIiMqp8cnahAMVM0hHAR2NBApmEAAYASAAEgI1OPD_BwE,Qualified Lead,3/4/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQjwxuCnBhDLARIsAB-cq1rcEUjfRELHUnRzzGmoLhFy9Sof7WfyNWo9zgMBKfG08UdrS3JbaiMaArkVEALw_wcB,Qualified Lead,9/6/2023 12:00:00 AM America/New_York,200,USD
Cj0KCQjwveK4BhD4ARIsAKy6pMLn3cT6cBc52EdvgnUFjwU5K82N5kvFmbgCy-vEtWWZZ7ksEbJChY8aAu5HEALw_wcB,Qualified Lead,10/23/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQjwveK4BhD4ARIsAKy6pMLn3cT6cBc52EdvgnUFjwU5K82N5kvFmbgCy-vEtWWZZ7ksEbJChY8aAu5HEALw_wcB,Qualified Lead,9/23/2020 12:00:00 AM America/New_York,200,USD
Cj0KCQjwveK4BhD4ARIsAKy6pMLn3cT6cBc52EdvgnUFjwU5K82N5kvFmbgCy-vEtWWZZ7ksEbJChY8aAu5HEALw_wcB,Sold Job,10/23/2024 12:00:01 AM America/New_York,18764,USD
EAIaIQobChMIpq3ng-jdgwMVHUpHAR3eAAjOEAAYAiAAEgL8DPD_BwE,Qualified Lead,1/15/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIpq3ng-jdgwMVHUpHAR3eAAjOEAAYAiAAEgL8DPD_BwE,Sold Job,1/19/2024 12:00:00 AM America/New_York,12197,USD
CjwKCAjw9p24BhB_EiwA8ID5Bsx8WWSXZa4gvP-28jQRNONsqQGkr7AxwCXXikxveDZcE0MV25QiLhoCYNcQAvD_BwE,Qualified Lead,10/10/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI06j08M2RgwMVQUlyCh2S6g8FEAAYAiAAEgJ6cvD_BwE,Qualified Lead,12/15/2023 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI06j08M2RgwMVQUlyCh2S6g8FEAAYAiAAEgJ6cvD_BwE,Sold Job,12/19/2023 12:00:00 AM America/New_York,16000,USD
EAIaIQobChMI04LEq-OfgAMVvi3UAR2vrgq2EAAYASAAEgL_4vD_BwE,Qualified Lead,7/27/2023 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIr_qth8fZhwMVKVJ_AB2a7SXCEAAYASAAEgL4bvD_BwE,Qualified Lead,8/16/2022 12:00:00 AM America/New_York,200,USD
EAIaIQobChMInL6wjYTxiQMVXaxaBR0ymhMBEAAYASAAEgIauvD_BwE,Qualified Lead,7/29/2020 12:00:00 AM America/New_York,200,USD
EAIaIQobChMInL6wjYTxiQMVXaxaBR0ymhMBEAAYASAAEgIauvD_BwE,Qualified Lead,11/23/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMInL6wjYTxiQMVXaxaBR0ymhMBEAAYASAAEgIauvD_BwE,Qualified Lead,6/19/2018 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIxuDRw8bIjAMVvU5HAR0jvB1AEAAYAiAAEgKWtPD_BwE,Qualified Lead,4/8/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI56ezmt7S_wIVytXICh1jOQH5EAAYAiAAEgLzI_D_BwE,Qualified Lead,6/21/2023 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2ZfABhDBARIsAHFTxGxeAStbtfn2zqteMT0TYw6DyDY4e67LPQWXCb0Kj_c3oEmh2cexQBAaAh06EALw_wcB,Qualified Lead,10/29/2025 12:00:00 AM America/New_York,200,USD
CjwKCAjww_iwBhApEiwAuG6ccCk4Fh8JMee7x-wW6VCTQonGgfWzZvlgDHhZc4BPUoefVbG3Eo5jxBoCExgQAvD_BwE,Qualified Lead,4/18/2024 12:00:00 AM America/New_York,200,USD
CjwKCAjww_iwBhApEiwAuG6ccCk4Fh8JMee7x-wW6VCTQonGgfWzZvlgDHhZc4BPUoefVbG3Eo5jxBoCExgQAvD_BwE,Qualified Lead,10/12/2017 12:00:00 AM America/New_York,200,USD
CjwKCAjww_iwBhApEiwAuG6ccCk4Fh8JMee7x-wW6VCTQonGgfWzZvlgDHhZc4BPUoefVbG3Eo5jxBoCExgQAvD_BwE,Sold Job,4/18/2024 12:00:01 AM America/New_York,25772,USD
Cj0KCQjw9-PNBhDfARIsABHN6-2QnRpI6IkORWhE2E0kI_9XAJZ7nHFpl9HFvCIdrzOg3EsZYRtSEYsaAtRoEALw_wcB,Qualified Lead,3/17/2026 12:00:00 AM America/New_York,200,USD
Cj0KCQjw9-PNBhDfARIsABHN6-2QnRpI6IkORWhE2E0kI_9XAJZ7nHFpl9HFvCIdrzOg3EsZYRtSEYsaAtRoEALw_wcB,Qualified Lead,5/1/2026 12:00:00 AM America/New_York,200,USD
Cj0KCQjw9-PNBhDfARIsABHN6-2QnRpI6IkORWhE2E0kI_9XAJZ7nHFpl9HFvCIdrzOg3EsZYRtSEYsaAtRoEALw_wcB,Sold Job,5/1/2026 12:00:01 AM America/New_York,15742,USD
Cj0KCQiAoZDJBhC0ARIsAERP-F_Skgu98YiG4-aJyeK84ynIro5GlaQgsrsPj0qHlV1NzSAmxJsUUI8aAkhjEALw_wcB,Qualified Lead,11/24/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQiA4eHLBhCzARIsAJ2NZoJokOCkJacvIz9ioSl0G93cZabo_LyMRHK0L44vWyJS2A3WjCylN7waAl01EALw_wcB,Qualified Lead,1/27/2026 12:00:00 AM America/New_York,200,USD
CjwKCAiA09jKBhB9EiwAgB8l-AX2fAdo46DcqRRjPOoetD1QQhHQ9UDV5znvfJsRZi1l4mHePxWFdRoCo0EQAvD_BwE,Qualified Lead,5/1/2023 12:00:00 AM America/New_York,200,USD
CjwKCAiA09jKBhB9EiwAgB8l-AX2fAdo46DcqRRjPOoetD1QQhHQ9UDV5znvfJsRZi1l4mHePxWFdRoCo0EQAvD_BwE,Qualified Lead,4/20/2023 12:00:00 AM America/New_York,200,USD
CjwKCAiA09jKBhB9EiwAgB8l-AX2fAdo46DcqRRjPOoetD1QQhHQ9UDV5znvfJsRZi1l4mHePxWFdRoCo0EQAvD_BwE,Sold Job,5/13/2023 12:00:00 AM America/New_York,18268,USD
CjwKCAiA09jKBhB9EiwAgB8l-AX2fAdo46DcqRRjPOoetD1QQhHQ9UDV5znvfJsRZi1l4mHePxWFdRoCo0EQAvD_BwE,Sold Job,5/13/2023 12:00:00 AM America/New_York,2561,USD
CjwKCAjwo6GyBhBwEiwAzQTmc3OqYSvVzgAeWXDhc89ntJMZ4ssDafHqgtwjfwd_jEzc5SUFuELMXRoCW48QAvD_BwE,Qualified Lead,5/20/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2tHABhCiARIsANZzDWp1l162aGHkiAg4zCp9KwTy7nhZfxcTZS-FD9TrE5tyt-dH_o8EmxIaAtM1EALw_wcB,Qualified Lead,5/3/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2tHABhCiARIsANZzDWp1l162aGHkiAg4zCp9KwTy7nhZfxcTZS-FD9TrE5tyt-dH_o8EmxIaAtM1EALw_wcB,Sold Job,5/7/2025 12:00:00 AM America/New_York,19872,USD
Cj0KCQiAyP3KBhD9ARIsAAJLnnbfRSLTSh_sHDNI2Rwt83DgtvNvpX643WhFJdzh5gwO4TRYMRYCjxcaAkbzEALw_wcB,Qualified Lead,1/8/2026 12:00:00 AM America/New_York,200,USD
Cj0KCQiAyP3KBhD9ARIsAAJLnnbfRSLTSh_sHDNI2Rwt83DgtvNvpX643WhFJdzh5gwO4TRYMRYCjxcaAkbzEALw_wcB,Qualified Lead,4/28/2026 12:00:00 AM America/New_York,200,USD
Cj0KCQiAyP3KBhD9ARIsAAJLnnbfRSLTSh_sHDNI2Rwt83DgtvNvpX643WhFJdzh5gwO4TRYMRYCjxcaAkbzEALw_wcB,Sold Job,4/28/2026 12:00:01 AM America/New_York,15000,USD
Cj0KCQjw9-PNBhDfARIsABHN6-1MpcR9ogbaJK_4P_ZfN2nndpaRvtHqAR8oovU_RS_Q03wRpIvvXfcaAkFaEALw_wcB,Qualified Lead,3/18/2026 12:00:00 AM America/New_York,200,USD
Cj0KCQjw9-PNBhDfARIsABHN6-1MpcR9ogbaJK_4P_ZfN2nndpaRvtHqAR8oovU_RS_Q03wRpIvvXfcaAkFaEALw_wcB,Qualified Lead,3/31/2026 12:00:00 AM America/New_York,200,USD
Cj0KCQjw9-PNBhDfARIsABHN6-1MpcR9ogbaJK_4P_ZfN2nndpaRvtHqAR8oovU_RS_Q03wRpIvvXfcaAkFaEALw_wcB,Sold Job,3/31/2026 12:00:01 AM America/New_York,41000,USD
CjwKCAjwyJqzBhBaEiwAWDRJVIH6uUFQoN8HzTXueMz5v8uGDNKq-cTQlagVw73wVycKv5MBcDgvSBoCh50QAvD_BwE,Qualified Lead,6/10/2024 12:00:00 AM America/New_York,200,USD
CjwKCAiAzrbIBhA3EiwAUBaUdZEPFa4qxK8hwjXgBsPdbjNuGyi2HnCfATXKtQwVnu7b9eYsYIGfgRoCCn4QAvD_BwE,Qualified Lead,11/8/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjwzYLABhD4ARIsALySuCRhzMiXkxiZSiWXBO4EKqDb_dTdotda1EU1iMv-i11Iu_nvK1kDmDsaAnwtEALw_wcB,Qualified Lead,5/30/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjwzYLABhD4ARIsALySuCRhzMiXkxiZSiWXBO4EKqDb_dTdotda1EU1iMv-i11Iu_nvK1kDmDsaAnwtEALw_wcB,Qualified Lead,4/18/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjwqv2_BhC0ARIsAFb5Ac_c0Eg-xaKulgL6iypBdCuAEVFGeKNJvH0Ox-MGeVcsUGVrLIgys6QaAilHEALw_wcB,Qualified Lead,4/16/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIiYzyhb23jAMVeU9_AB3zDRESEAAYASAAEgJpj_D_BwE,Qualified Lead,4/2/2025 12:00:00 AM America/New_York,200,USD
CjwKCAiA7Y28BhAnEiwAAdOJUC4jnvRJeSzzdXdOkJO7ypCxKXOLlB0MMrxYCTfi55SqM_OQPsSRxRoCRCMQAvD_BwE,Qualified Lead,1/13/2025 12:00:00 AM America/New_York,200,USD
CjwKCAjwwNbEBhBpEiwAFYLtGNT1N019mJSBuTsb2oIPcLgTK2U2TcE2rsTq_PWQGY-TormeTaZ8FBoChjoQAvD_BwE,Qualified Lead,8/9/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIwa_Q79_tiQMVl5taBR1uszi7EAAYAyAAEgJY1_D_BwE,Qualified Lead,11/21/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQiA5uDIBhDAARIsAOxj0CEg218FmhJdUt72ZFX8BPsOLGowX97BWMgKrew30bfEyT9wqEA7z-YaAlTBEALw_wcB,Qualified Lead,11/17/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2ZfABhDBARIsAHFTxGwr2pK0v07vz0l-0uaUB2-jH3iLKdYHO-yKux_-Nx_Cvs5eiwG8j3saAqBbEALw_wcB,Qualified Lead,4/21/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2ZfABhDBARIsAHFTxGwr2pK0v07vz0l-0uaUB2-jH3iLKdYHO-yKux_-Nx_Cvs5eiwG8j3saAqBbEALw_wcB,Qualified Lead,4/29/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2ZfABhDBARIsAHFTxGwr2pK0v07vz0l-0uaUB2-jH3iLKdYHO-yKux_-Nx_Cvs5eiwG8j3saAqBbEALw_wcB,Sold Job,4/30/2025 12:00:00 AM America/New_York,8452,USD
EAIaIQobChMI7NXN1_6qjgMVrUpHAR3yzgQAEAAYAiAAEgJ9XPD_BwE,Qualified Lead,7/7/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjw8NilBhDOARIsAHzpbLDz8qezLcTN3GxDEpLbBvbo94JsEAcbqmUvmoyLSg0I_Ga4L67mss4aAq7uEALw_wcB,Qualified Lead,8/2/2023 12:00:00 AM America/New_York,200,USD
Cj0KCQjw8NilBhDOARIsAHzpbLDz8qezLcTN3GxDEpLbBvbo94JsEAcbqmUvmoyLSg0I_Ga4L67mss4aAq7uEALw_wcB,Qualified Lead,7/18/2023 12:00:00 AM America/New_York,200,USD
Cj0KCQiAkeSsBhDUARIsAK3tieeopcrGAudZHpxw-Ra85d59irJwmbtoQJH8iFtF-NUVQliY-vAUYM4aAj3iEALw_wcB,Qualified Lead,1/8/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQiAkeSsBhDUARIsAK3tieeopcrGAudZHpxw-Ra85d59irJwmbtoQJH8iFtF-NUVQliY-vAUYM4aAj3iEALw_wcB,Sold Job,1/18/2024 12:00:00 AM America/New_York,24438,USD
CjwKCAjwzIK1BhAuEiwAHQmU3iphwaZEcgAc6iKOirsvPwNBnqOQfN4UrjCwnLQN9iojVaz0NTqxeBoCIc4QAvD_BwE,Qualified Lead,7/26/2024 12:00:00 AM America/New_York,200,USD
CjwKCAiA5L2tBhBTEiwAdSxJXzMIyFrczIXfL-M0GHeor1M9Mimur1TjJri1G3eobVodRsGIKBgE1RoCXssQAvD_BwE,Qualified Lead,1/23/2024 12:00:00 AM America/New_York,200,USD
CjwKCAiA5L2tBhBTEiwAdSxJXzMIyFrczIXfL-M0GHeor1M9Mimur1TjJri1G3eobVodRsGIKBgE1RoCXssQAvD_BwE,Sold Job,1/24/2024 12:00:00 AM America/New_York,5000,USD
CjwKCAjwgdayBhBQEiwAXhMxtlcfmEXfkThkpQ4JTXtt07OZICPb8matgbIKf3YpsxWzXEW8ppuNxhoCEL8QAvD_BwE,Qualified Lead,5/28/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQjw9vqyBhCKARIsAIIcLMFcv8ftsnNCIVv9SPkL1QS9uNIc5sy1QH3J4mpm0kX3Sfllq2_hV7UaAi-iEALw_wcB,Qualified Lead,6/18/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQjw9vqyBhCKARIsAIIcLMFcv8ftsnNCIVv9SPkL1QS9uNIc5sy1QH3J4mpm0kX3Sfllq2_hV7UaAi-iEALw_wcB,Qualified Lead,6/4/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQjw9vqyBhCKARIsAIIcLMFcv8ftsnNCIVv9SPkL1QS9uNIc5sy1QH3J4mpm0kX3Sfllq2_hV7UaAi-iEALw_wcB,Sold Job,6/19/2024 12:00:00 AM America/New_York,6064,USD
Cj0KCQjwgvnCBhCqARIsADBLZoJqzpP9vuMaw7qR5l552WbQ1OV-BzEQ15WDxLvmcO-_FfsQIEWY9JUaApqBEALw_wcB,Qualified Lead,6/27/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIrvSZjZ7JjgMV63FHAR2bAyWnEAAYASAAEgJnzfD_BwE,Qualified Lead,7/31/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIrvSZjZ7JjgMV63FHAR2bAyWnEAAYASAAEgJnzfD_BwE,Qualified Lead,7/21/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIrvSZjZ7JjgMV63FHAR2bAyWnEAAYASAAEgJnzfD_BwE,Qualified Lead,11/11/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIrvSZjZ7JjgMV63FHAR2bAyWnEAAYASAAEgJnzfD_BwE,Sold Job,7/31/2025 12:00:01 AM America/New_York,23600,USD
EAIaIQobChMIzL_JgM7djgMV4UZHAR1Vwh-BEAAYASAAEgK24fD_BwE,Qualified Lead,7/28/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2N2_BhCAARIsAK4pEkUw5ApmO3d7_9MWJwjQB132anxDxJhTbzS7YEMmR5ysr2RClS7V9t8aAhbuEALw_wcB,Qualified Lead,7/29/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2N2_BhCAARIsAK4pEkUw5ApmO3d7_9MWJwjQB132anxDxJhTbzS7YEMmR5ysr2RClS7V9t8aAhbuEALw_wcB,Qualified Lead,4/15/2025 2:58:26 PM America/New_York,200,USD
Cj0KCQjw2N2_BhCAARIsAK4pEkUw5ApmO3d7_9MWJwjQB132anxDxJhTbzS7YEMmR5ysr2RClS7V9t8aAhbuEALw_wcB,Qualified Lead,6/28/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2N2_BhCAARIsAK4pEkUw5ApmO3d7_9MWJwjQB132anxDxJhTbzS7YEMmR5ysr2RClS7V9t8aAhbuEALw_wcB,Qualified Lead,5/22/2023 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2N2_BhCAARIsAK4pEkUw5ApmO3d7_9MWJwjQB132anxDxJhTbzS7YEMmR5ysr2RClS7V9t8aAhbuEALw_wcB,Qualified Lead,12/21/2023 12:00:00 AM America/New_York,200,USD
Cj0KCQjw2N2_BhCAARIsAK4pEkUw5ApmO3d7_9MWJwjQB132anxDxJhTbzS7YEMmR5ysr2RClS7V9t8aAhbuEALw_wcB,Sold Job,4/15/2025 2:58:27 PM America/New_York,1649,USD
Cj0KCQjw2N2_BhCAARIsAK4pEkUw5ApmO3d7_9MWJwjQB132anxDxJhTbzS7YEMmR5ysr2RClS7V9t8aAhbuEALw_wcB,Sold Job,4/15/2025 2:58:27 PM America/New_York,2378,USD
Cj0KCQjww-HABhCGARIsALLO6XzxCjkULArPRhmNZ8eBXVM1OZrlV5KuelSjPo0aTHaezlnwK73ZXGMaAut7EALw_wcB,Qualified Lead,5/5/2025 12:00:00 AM America/New_York,200,USD
CjwKCAiA9IC6BhA3EiwAsbltOFm66qqEoZnvjECdBq0Vdp-tfaolu8AzG0UQkvYDj0RQ8EiQWeMRchoC8PkQAvD_BwE,Qualified Lead,11/22/2024 12:00:00 AM America/New_York,200,USD
CjwKCAjwp4m0BhBAEiwAsdc4aMvnbhYBZDCOSKD6IwzOHkInfjQAAi1bEr7cNZNaFR5fYGcjrYOOjhoCwXoQAvD_BwE,Qualified Lead,7/2/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIoabR--y6hwMVLjMIBR2xwQ5yEAAYASAkEgIUBfD_BwE,Qualified Lead,7/22/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIoabR--y6hwMVLjMIBR2xwQ5yEAAYASAkEgIUBfD_BwE,Sold Job,7/27/2024 12:00:00 AM America/New_York,10685,USD
CjwKCAjw5v2wBhBrEiwAXDDoJXxthQs-xpkBTKCdRiTfieQ4eI9gMTtewVGm4UXqk51-DWltdJm9fRoCl_MQAvD_BwE,Qualified Lead,4/18/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQiArrCvBhCNARIsAOkAGcWQeMzSf2UQj-wqRFU-OiUztAK62jHI5eDyowJ_zAJAWjFhTPpu5RQaAuegEALw_wcB,Qualified Lead,3/9/2024 12:00:00 AM America/New_York,200,USD
CjwKCAjwyYPOBhBxEiwAgpT8P3O9UGanYq8c1zEnOfhMTur__Z4jlyAjf5MmO0SopPHxicHFhZUYiBoCzoEQAvD_BwE,Qualified Lead,3/24/2026 12:00:00 AM America/New_York,200,USD
Cj0KCQjwi5q3BhCiARIsAJCfuZkyv0YwMBXNM1bN7IfQ_2NZkP0aw99cEs5Z8sKULObyPWNpnajofcoaAmyyEALw_wcB,Qualified Lead,6/6/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIhdKRvsuVjgMVHk7_AR03iSv2EAMYASAfEgJyivD_BwE,Qualified Lead,6/30/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIhdKRvsuVjgMVHk7_AR03iSv2EAMYASAfEgJyivD_BwE,Sold Job,7/3/2025 12:00:00 AM America/New_York,53296,USD
Cj0KCQiAkeSsBhDUARIsAK3tiefCzRY7-lhPr50kykzELZBBQXdtKPy6dxAgiDQEqAc7ugFNzJBJw8gaAnGhEALw_wcB,Qualified Lead,4/4/2017 12:00:00 AM America/New_York,200,USD
Cj0KCQiAkeSsBhDUARIsAK3tiefCzRY7-lhPr50kykzELZBBQXdtKPy6dxAgiDQEqAc7ugFNzJBJw8gaAnGhEALw_wcB,Sold Job,5/22/2017 12:00:00 AM America/New_York,4276,USD
CjwKCAjwge2iBhBBEiwAfXDBR_ROYwHeEnsaxeWYUn5sLEUQdIMN3m8LnWP_AoXpHmPfDxPLlEwE9BoCA0oQAvD_BwE,Qualified Lead,6/16/2023 12:00:00 AM America/New_York,200,USD
CjwKCAjwge2iBhBBEiwAfXDBR_ROYwHeEnsaxeWYUn5sLEUQdIMN3m8LnWP_AoXpHmPfDxPLlEwE9BoCA0oQAvD_BwE,Qualified Lead,5/10/2023 12:00:00 AM America/New_York,200,USD
CjwKCAjwge2iBhBBEiwAfXDBR_ROYwHeEnsaxeWYUn5sLEUQdIMN3m8LnWP_AoXpHmPfDxPLlEwE9BoCA0oQAvD_BwE,Sold Job,6/20/2023 12:00:00 AM America/New_York,42557,USD
CjwKCAjwge2iBhBBEiwAfXDBR_ROYwHeEnsaxeWYUn5sLEUQdIMN3m8LnWP_AoXpHmPfDxPLlEwE9BoCA0oQAvD_BwE,Sold Job,6/20/2023 12:00:00 AM America/New_York,7236,USD
CjwKCAjwge2iBhBBEiwAfXDBR_ROYwHeEnsaxeWYUn5sLEUQdIMN3m8LnWP_AoXpHmPfDxPLlEwE9BoCA0oQAvD_BwE,Sold Job,6/20/2023 12:00:00 AM America/New_York,6952,USD
CjwKCAjwv-2pBhB-EiwAtsQZFBy-KNtF7Y4pMCsGLOQKbiHaSRijc3OQliRuKcqp7PwRYjOezhU2ARoCC5wQAvD_BwE,Qualified Lead,10/30/2023 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI5YncvdOjjgMV7FNHAR2hzACfEAAYASAAEgKh-fD_BwE,Qualified Lead,7/9/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI5YncvdOjjgMV7FNHAR2hzACfEAAYASAAEgKh-fD_BwE,Qualified Lead,11/25/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI5YncvdOjjgMV7FNHAR2hzACfEAAYASAAEgKh-fD_BwE,Qualified Lead,3/2/2026 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI5YncvdOjjgMV7FNHAR2hzACfEAAYASAAEgKh-fD_BwE,Sold Job,3/7/2026 12:00:00 AM America/New_York,17421,USD
EAIaIQobChMI5YncvdOjjgMV7FNHAR2hzACfEAAYASAAEgKh-fD_BwE,Sold Job,3/2/2026 12:00:01 AM America/New_York,2300,USD
EAIaIQobChMI3OL2qM6EiQMVRFtHAR0lygz6EAAYASAAEgJykvD_BwE,Qualified Lead,10/15/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIwun1i5jV_wIVyvPICh1eyQ6fEAAYASAAEgItVPD_BwE,Qualified Lead,6/21/2023 12:00:00 AM America/New_York,200,USD
CjwKCAjwl6-3BhBWEiwApN6_kt6dN2jo2SYtTuZI8cWaV9WaecV9wglrnkqNSis2LO3k3VT_c4kgzhoClGUQAvD_BwE,Qualified Lead,9/19/2024 12:00:00 AM America/New_York,200,USD
CjwKCAiA2PrMBhA4EiwAwpHyC5xLkDLWPiubBWudsc1yeGVq4vnSWpSpOKyZZmg2_9KTvKaxaoX_sRoCBFoQAvD_BwE,Qualified Lead,2/25/2026 12:00:00 AM America/New_York,200,USD
CjwKCAiA2PrMBhA4EiwAwpHyC5xLkDLWPiubBWudsc1yeGVq4vnSWpSpOKyZZmg2_9KTvKaxaoX_sRoCBFoQAvD_BwE,Sold Job,2/27/2026 12:00:00 AM America/New_York,2100,USD
Cj0KCQiAh8OtBhCQARIsAIkWb68Lr8DUimSZpNhktPXDUPEduUCvfi00Rb7MuloweMyMFjTaJNGoegEaAgb0EALw_wcB,Qualified Lead,1/24/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQiAh8OtBhCQARIsAIkWb68Lr8DUimSZpNhktPXDUPEduUCvfi00Rb7MuloweMyMFjTaJNGoegEaAgb0EALw_wcB,Sold Job,1/26/2024 12:00:00 AM America/New_York,2025,USD
Cj0KCQiAj9m7BhD1ARIsANsIIvDC0slhDGJds5KSO9oVgQhC57zX0Hl34fZ-GwyRIA1YZfcbJMGdi6caAqPpEALw_wcB,Qualified Lead,1/14/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQiAj9m7BhD1ARIsANsIIvDC0slhDGJds5KSO9oVgQhC57zX0Hl34fZ-GwyRIA1YZfcbJMGdi6caAqPpEALw_wcB,Qualified Lead,1/2/2025 12:00:00 AM America/New_York,200,USD
Cj0KCQiAj9m7BhD1ARIsANsIIvDC0slhDGJds5KSO9oVgQhC57zX0Hl34fZ-GwyRIA1YZfcbJMGdi6caAqPpEALw_wcB,Sold Job,1/14/2025 12:00:01 AM America/New_York,21039,USD
CjwKCAjwi_exBhA8EiwA_kU1MnEJvxdc2UqNTj867suv01xnNFA5YZX9zgVFyOl31AlojZH-nOdDuRoCoQEQAvD_BwE,Qualified Lead,5/10/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIxJH1oI2MiwMVMuXjBx12IjOlEAAYBCAAEgIu8vD_BwE,Qualified Lead,1/23/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMIjtv-o-3UiQMVsUxHAR0mjDDHEAAYASAAEgJmTfD_BwE,Qualified Lead,11/11/2024 12:00:00 AM America/New_York,200,USD
Cj0KCQiAubrJBhCbARIsAHIdxD9RbMumwfPcSnmoCdfC8eT4zeeBJ2TLW4W5_rVrn6fcB3zNbWG9A-QaAv8mEALw_wcB,Qualified Lead,8/30/2024 12:00:00 AM America/New_York,200,USD
CjwKCAjwravBBhBjEiwAIr30VDQRutZOtNEGa0tFkMpcvy1wYac3cKBnzJC6sgY886Zrb4kZ0B2TRRoC_-QQAvD_BwE,Qualified Lead,5/19/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI2oTjg7iKjgMVBk7_AR0oXDIUEAMYAyAAEgJ92fD_BwE,Qualified Lead,6/24/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMItqqMp7KkhQMVmVtHAR297AjjEAAYASAAEgJ_r_D_BwE,Qualified Lead,4/2/2024 12:00:00 AM America/New_York,200,USD
CjwKCAiAssfLBhBDEiwAcLpwfgx6fH3h5q3YZjc0lvOZ8mH5_yKvfQweXKhNSEA18ePZsI08HnFi7RoCL8UQAvD_BwE,Qualified Lead,7/1/2024 12:00:00 AM America/New_York,200,USD
CjwKCAiAssfLBhBDEiwAcLpwfgx6fH3h5q3YZjc0lvOZ8mH5_yKvfQweXKhNSEA18ePZsI08HnFi7RoCL8UQAvD_BwE,Qualified Lead,1/27/2026 12:00:00 AM America/New_York,200,USD
CjwKCAiAssfLBhBDEiwAcLpwfgx6fH3h5q3YZjc0lvOZ8mH5_yKvfQweXKhNSEA18ePZsI08HnFi7RoCL8UQAvD_BwE,Qualified Lead,6/12/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMImouJtP7higMVM0f_AR2cvSL9EAAYASAFEgJyKfD_BwE,Qualified Lead,1/6/2025 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI45-VkaTdjAMVxGVHAR2J0CjQEAAYASACEgKSYvD_BwE,Qualified Lead,5/14/2024 12:00:00 AM America/New_York,200,USD
EAIaIQobChMI45-VkaTdjAMVxGVHAR2J0CjQEAAYASACEgKSYvD_BwE,Qualified Lead,4/11/2022 12:00:00 AM America/New_York,200,USD
